iso_code,continent,location,year,month,day,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,total_vaccinations_per_million,people_vaccincated_per_million,stringency_index,population_density,gdp_per_capita
GMB,Africa,Gambia,2021,Feb,0,1949.795,257.382,0,0,0,0,0,0,0,45.37,207.566,1561.767
GMB,Africa,Gambia,2021,Mar,0,2258.899,309.104,0,0,0,0.22,0.22,0.22,0,45.37,207.566,1561.767
GMB,Africa,Gambia,2021,Apr,0,2366.899,108.001,0,0,0,0.69,0.69,0.69,0,38.89,207.566,1561.767
GMB,Africa,Gambia,2021,Jan,0,1692.416,121.241,0,0,0,0,0,0,0,45.37,207.566,1561.767
GEO,Asia,Georgia,2020,Feb,0,0.251,0.251,0,0,0,0,0,0,0,19.44,65.032,9745.079
GEO,Asia,Georgia,2020,Mar,0,27.575,27.324,0,0,0,0,0,0,0,30.56,65.032,9745.079
GEO,Asia,Georgia,2020,Apr,0,135.116,107.537,0,0,0,0,0,0,0,100,65.032,9745.079
GEO,Asia,Georgia,2020,May,0,196.281,61.163,0,0,0,0,0,0,0,96.3,65.032,9745.079
GEO,Asia,Georgia,2020,Jun,0,232.63,36.345,0,0,0,0,0,0,0,69.44,65.032,9745.079
GEO,Asia,Georgia,2020,Jul,0,292.792,60.157,0,0,0,0,0,0,0,58.33,65.032,9745.079
GEO,Asia,Georgia,2020,Aug,0,372.759,79.964,0,0,0,0,0,0,0,51.85,65.032,9745.079
GEO,Asia,Georgia,2020,Sep,0,1552.201,1179.443,0,0,0,0,0,0,0,57.41,65.032,9745.079
GEO,Asia,Georgia,2020,Oct,0,9760.414,8208.214,0,0,0,0,0,0,0,56.48,65.032,9745.079
GEO,Asia,Georgia,2020,Nov,0,33987.98,24227.569,0,0,0,0,0,0,0,55.56,65.032,9745.079
GEO,Asia,Georgia,2020,Dec,0,57009.281,23021.302,0,0,0,0,0,0,0,84.26,65.032,9745.079
GEO,Asia,Georgia,2021,Feb,0,67873.182,3170.331,0,0,0,0,0,0,0,83.33,65.032,9745.079
GEO,Asia,Georgia,2021,Mar,0,70631.396,2758.214,0,0,0,0.2,0.2,0.2,0,53.7,65.032,9745.079
GEO,Asia,Georgia,2021,Apr,0,74184.763,3553.368,0,0,8058,0.69,0.69,0.69,0,64.81,65.032,9745.079
GEO,Asia,Georgia,2021,Jan,0,64702.852,7693.571,0,0,0,0,0,0,0,84.26,65.032,9745.079
DEU,Europe,Germany,2020,Feb,0,0.943,0.884,0,0,0,0,0,0,0,5.56,237.016,45229.245
DEU,Europe,Germany,2020,Mar,0,857.062,856.12,0,0,0,0,0,0,0,25,237.016,45229.245
DEU,Europe,Germany,2020,Apr,0,1945.588,1088.525,0,0,0,0,0,0,0,76.85,237.016,45229.245
DEU,Europe,Germany,2020,May,0,2189.083,243.495,0,0,0,0,0,0,0,76.85,237.016,45229.245
DEU,Europe,Germany,2020,Jun,0,2332.404,143.32,0,0,0,0,0,0,0,59.72,237.016,45229.245
DEU,Europe,Germany,2020,Jul,0,2511.209,178.806,0,0,0,0,0,0,0,63.43,237.016,45229.245
DEU,Europe,Germany,2020,Aug,0,2921.825,410.615,0,0,0,0,0,0,0,57.87,237.016,45229.245
DEU,Europe,Germany,2020,Sep,0,3496.052,574.225,0,0,0,0,0,0,0,59.72,237.016,45229.245
DEU,Europe,Germany,2020,Oct,0,6347.159,2851.105,0,0,0,0,0,0,0,49.54,237.016,45229.245
DEU,Europe,Germany,2020,Nov,0,12769.893,6422.733,0,0,0,0,0,0,0,60.65,237.016,45229.245
DEU,Europe,Germany,2020,Dec,0,21012.618,8242.725,0,0,179029,0.24,0.24,0.24,0,67.59,237.016,45229.245
DEU,Europe,Germany,2020,Jan,0,0.06,0.06,0,0,0,0,0,0,0,5.56,237.016,45229.245
DEU,Europe,Germany,2021,Feb,0,29245.4,2681.137,0,0,3765291,7.53,4.94,7.53,0.001,83.33,237.016,45229.245
DEU,Europe,Germany,2021,Mar,0,33940.202,4694.805,0,0,7810381,16.85,11.82,16.85,0.002,77.78,237.016,45229.245
DEU,Europe,Germany,2021,Apr,0,37801.24,3861.035,0,0,7828332,26.19,19.61,26.19,0.003,75,237.016,45229.245
DEU,Europe,Germany,2021,Jan,0,26564.266,5551.65,0,0,2338378,3.03,2.32,3.03,0,82.41,237.016,45229.245
GHA,Africa,Ghana,2020,Mar,0,5.181,5.184,0,0,0,0,0,0,0,8.33,126.719,4227.63
GHA,Africa,Ghana,2020,Apr,0,66.746,61.564,0,0,0,0,0,0,0,86.11,126.719,4227.63
GHA,Africa,Ghana,2020,May,0,259.711,192.967,0,0,0,0,0,0,0,62.04,126.719,4227.63
GHA,Africa,Ghana,2020,Jun,0,570.947,311.237,0,0,0,0,0,0,0,56.48,126.719,4227.63
GHA,Africa,Ghana,2020,Jul,0,1142.505,571.561,0,0,0,0,0,0,0,52.78,126.719,4227.63
GHA,Africa,Ghana,2020,Aug,0,1425.613,283.107,0,0,0,0,0,0,0,52.78,126.719,4227.63
GHA,Africa,Ghana,2020,Sep,0,1500.534,74.921,0,0,0,0,0,0,0,44.44,126.719,4227.63
GHA,Africa,Ghana,2020,Oct,0,1546.522,45.988,0,0,0,0,0,0,0,44.44,126.719,4227.63
GHA,Africa,Ghana,2020,Nov,0,1662.765,116.242,0,0,0,0,0,0,0,38.89,126.719,4227.63
GHA,Africa,Ghana,2020,Dec,0,1762.659,99.892,0,0,0,0,0,0,0,38.89,126.719,4227.63
GHA,Africa,Ghana,2021,Feb,0,2704.057,547.518,0,0,0,0,0,0,0,38.89,126.719,4227.63
GHA,Africa,Ghana,2021,Mar,0,2915.173,211.115,0,0,0,1.61,1.61,1.61,0,44.44,126.719,4227.63
GHA,Africa,Ghana,2021,Apr,0,2951.41,36.237,0,0,120680,2.43,2.43,2.43,0,47.22,126.719,4227.63
GHA,Africa,Ghana,2021,Jan,0,2156.538,393.881,0,0,0,0,0,0,0,38.89,126.719,4227.63
GIB,Europe,Gibraltar,2021,Feb,0,0,0,0,0,23522,109.25,69.8,109.25,0.011,0,3457.1,0
GIB,Europe,Gibraltar,2021,Mar,0,0,0,0,0,20994,177.19,92.62,177.19,0.018,0,3457.1,0
GIB,Europe,Gibraltar,2021,Apr,0,0,0,0,0,5223,196.59,106.35,196.59,0.02,0,3457.1,0
